2016-10-20 20:17:53 status unpacked dmsetup:amd64 2:1.02.90-2.2+deb8u1
2016-10-20 20:17:53 install libdevmapper1.02.1:amd64 <none> 2:1.02.90-2.2+deb8u1
2016-10-20 20:17:53 status half-installed libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1
2016-10-20 20:17:53 status unpacked libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1
2016-10-20 20:17:53 status unpacked libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1
2016-10-20 20:17:53 upgrade mawk:amd64 1.3.3-17 1.3.3-17
2016-10-20 20:17:53 status half-configured mawk:amd64 1.3.3-17
2016-10-20 20:17:53 status unpacked mawk:amd64 1.3.3-17
2016-10-20 20:17:53 status half-installed mawk:amd64 1.3.3-17
2016-10-20 20:17:54 status half-installed mawk:amd64 1.3.3-17
2016-10-20 20:17:54 status unpacked mawk:amd64 1.3.3-17
2016-10-20 20:17:54 status unpacked mawk:amd64 1.3.3-17
2016-10-20 20:17:54 install libncurses5:amd64 <none> 5.9+20140913-1+b1
2016-10-20 20:17:54 status half-installed libncurses5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 status unpacked libncurses5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 status unpacked libncurses5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 install libncursesw5:amd64 <none> 5.9+20140913-1+b1
2016-10-20 20:17:54 status half-installed libncursesw5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 status unpacked libncursesw5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 status unpacked libncursesw5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 install libtinfo5:amd64 <none> 5.9+20140913-1+b1
2016-10-20 20:17:54 status half-installed libtinfo5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 status unpacked libtinfo5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:54 status unpacked libtinfo5:amd64 5.9+20140913-1+b1
2016-10-20 20:17:55 install ncurses-base:all <none> 5.9+20140913-1
2016-10-20 20:17:55 status half-installed ncurses-base:all 5.9+20140913-1
2016-10-20 20:17:55 status unpacked ncurses-base:all 5.9+20140913-1
2016-10-20 20:17:55 status unpacked ncurses-base:all 5.9+20140913-1
2016-10-20 20:17:55 install ncurses-bin:amd64 <none> 5.9+20140913-1+b1
2016-10-20 20:17:55 status half-installed ncurses-bin:amd64 5.9+20140913-1+b1
2016-10-20 20:17:55 status unpacked ncurses-bin:amd64 5.9+20140913-1+b1
2016-10-20 20:17:55 status unpacked ncurses-bin:amd64 5.9+20140913-1+b1
2016-10-20 20:17:55 install libpam-modules:amd64 <none> 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:55 status half-installed libpam-modules:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:55 status unpacked libpam-modules:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status unpacked libpam-modules:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 install libpam-modules-bin:amd64 <none> 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status half-installed libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status unpacked libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status unpacked libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 install libpam-runtime:all <none> 1.1.8-3.1+deb8u1
2016-10-20 20:17:56 status half-installed libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 20:17:56 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 20:17:56 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 20:17:56 install libpam0g:amd64 <none> 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status half-installed libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status unpacked libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 status unpacked libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-10-20 20:17:56 install libpcre3:amd64 <none> 2:8.35-3.3+deb8u4
2016-10-20 20:17:56 status half-installed libpcre3:amd64 2:8.35-3.3+deb8u4
2016-10-20 20:17:57 status unpacked libpcre3:amd64 2:8.35-3.3+deb8u4
2016-10-20 20:17:57 status unpacked libpcre3:amd64 2:8.35-3.3+deb8u4
2016-10-20 20:17:57 upgrade perl-base:amd64 5.20.2-3+deb8u6 5.20.2-3+deb8u6
2016-10-20 20:17:57 status half-configured perl-base:amd64 5.20.2-3+deb8u6
2016-10-20 20:17:57 status unpacked perl-base:amd64 5.20.2-3+deb8u6
2016-10-20 20:17:57 status half-installed perl-base:amd64 5.20.2-3+deb8u6
2016-10-20 20:17:57 status half-installed perl-base:amd64 5.20.2-3+deb8u6
2016-10-20 20:17:57 status unpacked perl-base:amd64 5.20.2-3+deb8u6
2016-10-20 20:17:57 status unpacked perl-base:amd64 5.20.2-3+deb8u6
2016-10-20 20:17:57 install libprocps3:amd64 <none> 2:3.3.9-9
2016-10-20 20:17:57 status half-installed libprocps3:amd64 2:3.3.9-9
2016-10-20 20:17:58 status unpacked libprocps3:amd64 2:3.3.9-9
2016-10-20 20:17:58 status unpacked libprocps3:amd64 2:3.3.9-9
2016-10-20 20:17:58 install procps:amd64 <none> 2:3.3.9-9
2016-10-20 20:17:58 status half-installed procps:amd64 2:3.3.9-9
2016-10-20 20:17:58 status unpacked procps:amd64 2:3.3.9-9
2016-10-20 20:17:58 status unpacked procps:amd64 2:3.3.9-9
2016-10-20 20:17:58 install sed:amd64 <none> 4.2.2-4+b1
2016-10-20 20:17:58 status half-installed sed:amd64 4.2.2-4+b1
